MEAN£¨ÈË¿ÚÃÜ¶È£©,rate
1425.85,0.0000519836 
1699.59,0.0000619634 
1987.26,0.0000724514 
1987.26,0.0000724514 
2736.18,0.0000997555 
3580.98,0.0001305548 
3793.09,0.0001382881 
4111.78,0.0001499069 
3885.61,0.0001416610 
705.05,0.0000257045 
705.05,0.0000257045 
717.24,0.0000261492 
791.18,0.0000288446 
875.23,0.0000319091 
733.11,0.0000267278 
709.56,0.0000258689 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
847.71,0.0000309057 
853.10,0.0000311022 
858.87,0.0000313127 
858.87,0.0000313127 
867.05,0.0000316108 
879.79,0.0000320752 
894.20,0.0000326007 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
1159.23,0.0000422631 
1338.01,0.0000487811 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
7282.74,0.0002655133 
7161.25,0.0002610839 
6539.31,0.0002384091 
6716.44,0.0002448671 
14295.77,0.0005211933 
17034.69,0.0006210486 
5694.52,0.0002076100 
5523.16,0.0002013626 
4804.00,0.0001751437 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
2966.83,0.0001081643 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2751.58,0.0001003166 
11870.01,0.0004327552 
11940.37,0.0004353203 
11940.37,0.0004353203 
10600.66,0.0003864776 
4106.96,0.0001497311 
4105.37,0.0001496730 
4105.37,0.0001496730 
4076.40,0.0001486170 
3489.29,0.0001272121 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3203.88,0.0001168068 
3012.46,0.0001098277 
2797.37,0.0001019861 
2435.66,0.0000887990 
2435.66,0.0000887990 
2368.19,0.0000863392 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1498.25,0.0000546229 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1857.33,0.0000677142 
2781.09,0.0001013927 
2997.89,0.0001092966 
3587.02,0.0001307750 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
3885.61,0.0001416610 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
729.17,0.0000265839 
763.71,0.0000278431 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.75,0.0000313083 
858.87,0.0000313127 
858.87,0.0000313127 
867.05,0.0000316108 
879.79,0.0000320752 
894.20,0.0000326007 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
980.35,0.0000357415 
1142.23,0.0000416431 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1545.12,0.0000563317 
7282.74,0.0002655132 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655133 
8329.92,0.0003036910 
7941.87,0.0002895438 
5523.16,0.0002013626 
5523.16,0.0002013626 
5040.73,0.0001837742 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3099.27,0.0001129929 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
8481.09,0.0003092024 
8712.83,0.0003176512 
8251.93,0.0003008478 
7623.76,0.0002779462 
4116.43,0.0001500763 
4105.37,0.0001496730 
4105.37,0.0001496730 
4105.37,0.0001496730 
3545.81,0.0001292728 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
2811.16,0.0001024889 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.00,0.0000887750 
1689.65,0.0000616009 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1529.22,0.0000557522 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1463.15,0.0000533435 
3048.23,0.0001111318 
4111.78,0.0001499069 
4111.78,0.0001499069 
3587.02,0.0001307750 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4089.22,0.0001490844 
783.72,0.0000285728 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
877.66,0.0000319976 
887.24,0.0000323470 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
894.23,0.0000326016 
901.92,0.0000328820 
1165.47,0.0000424906 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
3265.73,0.0001190615 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655132 
7282.74,0.0002655133 
6804.93,0.0002480932 
5523.16,0.0002013626 
5523.16,0.0002013626 
5523.16,0.0002013626 
5289.69,0.0001928507 
4025.66,0.0001467669 
3782.31,0.0001378951 
3782.31,0.0001378951 
3782.31,0.0001378951 
3480.24,0.0001268823 
2733.59,0.0000996610 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
6023.77,0.0002196139 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
4413.88,0.0001609208 
4105.37,0.0001496730 
4105.36,0.0001496726 
3978.90,0.0001450624 
3584.60,0.0001306870 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3396.74,0.0001238378 
2852.19,0.0001039847 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
1799.86,0.0000656192 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1560.22,0.0000568822 
1425.85,0.0000519835 
1425.85,0.0000519835 
2749.05,0.0001002244 
4082.18,0.0001488277 
3048.23,0.0001111318 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
1224.54,0.0000446441 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
968.56,0.0000353117 
1137.15,0.0000414581 
1194.38,0.0000435447 
1232.58,0.0000449373 
1270.81,0.0000463312 
1288.56,0.0000469782 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
1176.27,0.0000428843 
2820.55,0.0001028312 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655133 
7043.39,0.0002567871 
5523.16,0.0002013626 
5523.16,0.0002013626 
5523.16,0.0002013626 
5523.16,0.0002013626 
5503.93,0.0002006616 
4151.80,0.0001513657 
4289.55,0.0001563878 
4427.48,0.0001614163 
4018.63,0.0001465106 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
3268.34,0.0001191568 
6186.27,0.0002255382 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
4837.38,0.0001763607 
4105.37,0.0001496730 
4105.37,0.0001496730 
3614.80,0.0001317879 
3540.75,0.0001290883 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
2803.83,0.0001022218 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
1910.74,0.0000696617 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
2749.05,0.0001002244 
4082.18,0.0001488277 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
1688.88,0.0000615728 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
1023.74,0.0000373233 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1301.88,0.0000474637 
1183.34,0.0000431420 
1195.17,0.0000435734 
1212.94,0.0000442210 
1230.71,0.0000448691 
1207.05,0.0000440065 
1208.82,0.0000440711 
1324.71,0.0000482961 
1344.31,0.0000490107 
1372.57,0.0000500412 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655133 
7282.74,0.0002655133 
7252.50,0.0002644106 
5552.56,0.0002024346 
5523.16,0.0002013626 
5523.16,0.0002013626 
5523.16,0.0002013626 
5238.13,0.0001909709 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
4958.30,0.0001807692 
4060.97,0.0001480544 
2608.06,0.0000950845 
2608.06,0.0000950845 
2608.06,0.0000950845 
2616.72,0.0000953999 
4860.28,0.0001771953 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
5413.16,0.0001973523 
4394.93,0.0001602298 
4105.37,0.0001496730 
4105.37,0.0001496730 
4105.37,0.0001496730 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
2708.59,0.0000987495 
2437.28,0.0000888582 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2021.65,0.0000737052 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1425.85,0.0000519835 
3017.01,0.0001099936 
3385.11,0.0001234137 
3828.48,0.0001395783 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
2743.04,0.0001000055 
705.06,0.0000257049 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
969.79,0.0000353563 
1186.67,0.0000432635 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.31,0.0000474793 
1308.01,0.0000476874 
1340.14,0.0000488585 
1346.94,0.0000491067 
1343.94,0.0000489971 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
4160.62,0.0001516873 
3936.83,0.0001435285 
4682.72,0.0001707221 
6545.61,0.0002386391 
6388.75,0.0002329201 
3576.43,0.0001303889 
2704.07,0.0000985846 
2460.97,0.0000897216 
2298.72,0.0000838065 
3304.63,0.0001204799 
5169.95,0.0001884854 
5218.88,0.0001902693 
5223.00,0.0001904195 
5223.00,0.0001904195 
5185.69,0.0001890593 
4807.89,0.0001752853 
3932.03,0.0001433535 
3912.79,0.0001426521 
5091.43,0.0001856227 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
5027.08,0.0001832766 
4105.37,0.0001496730 
4105.37,0.0001496730 
4105.37,0.0001496730 
4105.37,0.0001496730 
3859.60,0.0001407126 
3509.54,0.0001279502 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3440.51,0.0001254335 
3154.65,0.0001150116 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2077.12,0.0000757274 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1430.15,0.0000521401 
1931.39,0.0000704143 
2590.97,0.0000944612 
3292.19,0.0001200263 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
4111.78,0.0001499069 
2831.60,0.0001032342 
1256.58,0.0000458124 
705.05,0.0000257045 
695.94,0.0000253726 
663.92,0.0000242051 
662.16,0.0000241408 
705.05,0.0000257045 
705.05,0.0000257045 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
859.73,0.0000313439 
992.25,0.0000361753 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1303.23,0.0000475131 
1382.92,0.0000504185 
1383.79,0.0000504502 
1383.80,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
2030.01,0.0000740097 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
2140.62,0.0000780423 
2124.31,0.0000774479 
4893.65,0.0001784120 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5600.65,0.0002041878 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
7173.75,0.0002615397 
8134.70,0.0002965738 
7931.55,0.0002891675 
7721.38,0.0002815050 
8395.24,0.0003060727 
7597.28,0.0002769806 
4105.37,0.0001496730 
4087.20,0.0001490105 
3601.95,0.0001313195 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3247.20,0.0001183860 
2435.66,0.0000887990 
2499.41,0.0000911232 
2435.66,0.0000887990 
2435.66,0.0000887990 
2435.66,0.0000887990 
2192.99,0.0000799519 
1826.59,0.0000665935 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1464.44,0.0000533904 
1425.85,0.0000519835 
1425.85,0.0000519835 
1444.02,0.0000526459 
2223.71,0.0000810717 
2322.78,0.0000846837 
4111.78,0.0001499069 
4063.67,0.0001481528 
3899.71,0.0001421752 
3561.20,0.0001298338 
3391.75,0.0001236560 
3222.17,0.0001174733 
2503.21,0.0000912617 
2113.94,0.0000770697 
94.58,0.0000034482 
46.59,0.0000016987 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
705.05,0.0000257045 
0.00,0.0000000000 
0.00,0.0000000000 
931.90,0.0000339750 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
1037.11,0.0000378107 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1377.97,0.0000502379 
1383.79,0.0000504502 
1383.79,0.0000504502 
2329.94,0.0000849448 
1753.00,0.0000639105 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1930.12,0.0000703680 
2120.79,0.0000773197 
2120.79,0.0000773196 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
4470.33,0.0001629789 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5223.00,0.0001904195 
5609.39,0.0002045063 
15340.28,0.0005592738 
9755.61,0.0003556686 
7173.75,0.0002615397 
7715.27,0.0002812825 
10016.73,0.0003651888 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
10596.80,0.0003863367 
9694.30,0.0003534336 
4087.20,0.0001490105 
3601.95,0.0001313195 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3464.38,0.0001263040 
3387.99,0.0001235189 
6336.83,0.0002310275 
3010.53,0.0001097575 
3011.70,0.0001098000 
2218.62,0.0000808861 
1875.06,0.0000683606 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1495.45,0.0000545208 
1425.85,0.0000519836 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1594.45,0.0000581303 
2539.48,0.0000925840 
2418.66,0.0000881792 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2381.27,0.0000868161 
98.05,0.0000035747 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1093.58,0.0000398697 
858.87,0.0000313127 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
979.63,0.0000357153 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.87,0.0000474999 
1370.71,0.0000499732 
1384.62,0.0000504804 
1569.14,0.0000572074 
1854.20,0.0000676003 
4141.46,0.0001509887 
3228.83,0.0001177161 
2324.47,0.0000847452 
1383.79,0.0000504502 
1383.80,0.0000504502 
1383.80,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1772.51,0.0000646220 
2011.08,0.0000733196 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
2120.79,0.0000773197 
4047.02,0.0001475457 
5298.73,0.0001931805 
6335.46,0.0002309773 
7440.97,0.0002712820 
6773.61,0.0002469514 
5487.41,0.0002000592 
6954.64,0.0002535513 
17268.30,0.0006295655 
17289.56,0.0006303404 
7232.15,0.0002636686 
10364.88,0.0003778816 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
10596.80,0.0003863367 
9694.30,0.0003534336 
3528.91,0.0001286567 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
6273.90,0.0002287330 
7064.66,0.0002575625 
7064.66,0.0002575625 
5633.20,0.0002053745 
2781.38,0.0001014031 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1645.63,0.0000599962 
1692.25,0.0000616959 
1637.41,0.0000596965 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1425.85,0.0000519835 
1943.95,0.0000708722 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
404.25,0.0000147380 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
0.00,0.0000000000 
0.00,0.0000000000 
889.76,0.0000324388 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1097.04,0.0000399956 
1233.06,0.0000449548 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
3513.31,0.0001280877 
4180.73,0.0001524205 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4052.25,0.0001477363 
2077.99,0.0000757591 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.80,0.0000504502 
1383.79,0.0000504502 
1412.37,0.0000514920 
1592.38,0.0000580547 
2615.99,0.0000953733 
3580.08,0.0001305223 
3904.81,0.0001423612 
4555.36,0.0001660787 
4880.93,0.0001779482 
5330.26,0.0001943300 
7005.85,0.0002554182 
12907.78,0.0004705901 
12907.78,0.0004705901 
10535.82,0.0003841135 
6601.43,0.0002406739 
8225.62,0.0002998886 
15952.83,0.0005816064 
18110.68,0.0006602770 
7232.15,0.0002636686 
10364.88,0.0003778816 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
3566.75,0.0001300360 
3495.59,0.0001274418 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
6384.95,0.0002327818 
7064.66,0.0002575625 
7064.66,0.0002575624 
6607.30,0.0002408881 
4483.15,0.0001634462 
2239.03,0.0000816302 
2397.93,0.0000874234 
2556.95,0.0000932210 
2716.09,0.0000990230 
2875.36,0.0001048296 
3146.48,0.0001147141 
2562.16,0.0000934107 
1683.05,0.0000613603 
1824.00,0.0000664991 
1965.07,0.0000716422 
2106.18,0.0000767868 
2357.70,0.0000859567 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
742.75,0.0000270791 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1302.19,0.0000474752 
1313.41,0.0000478841 
3272.77,0.0001193182 
4333.21,0.0001579797 
4454.42,0.0001623985 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
2990.06,0.0001090112 
1383.80,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1741.39,0.0000634875 
1983.57,0.0000723169 
1990.69,0.0000725762 
3412.20,0.0001244016 
5529.12,0.0002015799 
5529.12,0.0002015799 
5529.12,0.0002015799 
5529.12,0.0002015799 
7675.65,0.0002798378 
12397.22,0.0004519761 
12907.78,0.0004705901 
12907.78,0.0004705901 
10535.82,0.0003841135 
6601.43,0.0002406739 
8225.62,0.0002998886 
18110.68,0.0006602770 
18110.68,0.0006602770 
17879.32,0.0006518420 
13557.24,0.0004942679 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034015 
11064.87,0.0004034014 
3926.59,0.0001431552 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
3487.92,0.0001271621 
5885.40,0.0002145692 
7064.66,0.0002575625 
7064.66,0.0002575624 
3606.96,0.0001315020 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3149.45,0.0001148222 
2849.25,0.0001038775 
2849.25,0.0001038775 
2849.25,0.0001038775 
2849.25,0.0001038774 
2849.25,0.0001038775 
2604.75,0.0000949638 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
2413.57,0.0000879937 
1389.91,0.0000506731 
423.78,0.0000154501 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
44.38,0.0000016179 
0.00,0.0000000000 
858.87,0.0000313127 
858.87,0.0000313127 
858.87,0.0000313127 
825.21,0.0000300854 
801.96,0.0000292376 
826.25,0.0000301233 
858.87,0.0000313127 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1302.19,0.0000474752 
1302.19,0.0000474752 
1078.85,0.0000393327 
1179.39,0.0000429981 
1302.19,0.0000474752 
